기사 링크,기사 제목,이미지 URL,기사 요약,언론사,게시 시간
https://n.news.naver.com/mnews/article/014/0005297639,"TS, 車검사 가능 기간 확대로 국민 편의 높인다",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297639.jpg?type=nf220_150,"한국교통안전공단(TS)은 1월 1일 자동차관리법 개정에 따라 검사 가능 기간이 확대됐다고 19일 밝혔다. 그간 자동차검사는 검사일 전·후 31일 이내(총 63일)에 수검하도록 돼 있었다어 있었으나, 이번 법령 개정을",파이낸셜뉴스,2시간전
https://n.news.naver.com/mnews/article/011/0004441534,"1기 신도시 기반시설, 공공기여금 유동화해 빨리 짓는다",https://mimgnews.pstatic.net/image/origin/011/2025/01/19/4441534.jpg?type=nf220_150,"1기 신도시 재건축 과정에서 상하수도, 광역도로 등 기반시설을 지을 때 공공기여금 유동화 방식이 도입된다. 재건축 조합이 지방자치단체에 납부할 공공기여금을 담보로 금융권에서 자금을 미리 조달해 기반시설을 짓는 방식이",서울경제,2시간전
https://n.news.naver.com/mnews/article/366/0001048265,“공사비 더 오른다” 환율 상승에 가장 취약한 건설 자재는 ‘수입 철근·봉강’,https://mimgnews.pstatic.net/image/origin/366/2025/01/19/1048265.jpg?type=nf220_150,건설산업연구원 “건설사들 환율 변화 대응해야” 원·달러 환율 상승에 따라 건설 현장의 공사비가 더 상승할 가능성이 큰 것으로 우려된다. 환율 상승에 따른 가격 상승 영향이 가장 큰 건설 자재는 수입 철근과 봉강인 것,조선비즈,2시간전
https://n.news.naver.com/mnews/article/011/0004441532,[분양캘린더] 세종 '양우내안애아스펜' 등 전국서 3411가구 공급,,1월 넷째 주에는 전국 4개 단지에서 총 3411가구(일반분양 2240가구)가 분양을 시작한다. 19일 부동산R114에 따르면 한화 건설부문은 21일 '부산 북구 덕천동 ‘한화포레나 부산덕천3차' 1순위 청약 신청을,서울경제,2시간전
https://n.news.naver.com/mnews/article/029/0002930410,올 첫 `로또청약` 래미안 원페를라 내달 초 분양,https://mimgnews.pstatic.net/image/origin/029/2025/01/19/2930410.jpg?type=nf220_150,전용 84㎡ 22억560만~24억5070만원 수도권 분양 물량이 25년 만에 최저 수준으로 줄어드는 올해 강남권에서 첫 분양가 상한제 적용 단지의 분양이 임박해 수요자들의 관심을 모으고 있다. 19일 한국부동산원 청,디지털타임스,3시간전
https://n.news.naver.com/mnews/article/421/0008030507,"삼성물산, 재개발 한남4구역 시공사 선정",https://mimgnews.pstatic.net/image/origin/421/2025/01/19/8030507.jpg?type=nf220_150,서울 용산구 한남4구역의 재개발 공사를 수주하는 시공사로 삼성물산 건설부문이 선출됐다. 한남4재정비촉진구역 주택재개발정비사업 조합이 지난 18일 총회를 열고 조합원 1166명이 투표를 진행한 결과 삼성물산이 675표,뉴스1,3시간전
https://n.news.naver.com/mnews/article/421/0008030503,"삼성물산…한남4구역, ‘래미안 글로우 힐즈’로",https://mimgnews.pstatic.net/image/origin/421/2025/01/19/8030503.jpg?type=nf220_150,서울 용산구 한남4구역의 재개발 공사를 수주하는 시공사로 삼성물산 건설부문이 선출됐다. 한남4재정비촉진구역 주택재개발정비사업 조합이 지난 18일 총회를 열고 조합원 1166명이 투표를 진행한 결과 삼성물산이 675표,뉴스1,3시간전
https://n.news.naver.com/mnews/article/421/0008030500,"한남4구역 수주전, 삼성물산 승리",https://mimgnews.pstatic.net/image/origin/421/2025/01/19/8030500.jpg?type=nf220_150,서울 용산구 한남4구역의 재개발 공사를 수주하는 시공사로 삼성물산 건설부문이 선출됐다. 한남4재정비촉진구역 주택재개발정비사업 조합이 지난 18일 총회를 열고 조합원 1166명이 투표를 진행한 결과 삼성물산이 675표,뉴스1,3시간전
https://n.news.naver.com/mnews/article/243/0000071522,"""러 파병 북한군, 이르면 4월 궤멸""…올해 초까지 3천여명 사상",https://mimgnews.pstatic.net/image/origin/243/2025/01/19/71522.jpg?type=nf220_150,러시아 쿠르스크주에 파병돼 우크라이나군 상대 전투에 투입된 북한군이 손실 추세로 볼 때 올해 4월 중순에 궤멸될 수 있다는 관측이 우크라이나의 군사 전문 영문매체에서 나왔다. '디펜스 익스프레스'는 작년 12월부터,이코노미스트,9분전
https://n.news.naver.com/mnews/article/243/0000071521,트럼프 밈 코인 1만8000% 급등…親가상자산 정책 신호탄?,https://mimgnews.pstatic.net/image/origin/243/2025/01/19/71521.jpg?type=nf220_150,"'친(親) 가상자산(암호화폐) 대통령이 되겠다'고 공약한 도널드 트럼프 미국 대통령 당선인 측이 취임을 앞두고 자체 밈 코인을 출시했다. 트럼프 당선인은 17일(현지시간) 트루스소셜, 엑스(X·옛 트위터) 등 소셜미",이코노미스트,14분전
https://n.news.naver.com/mnews/article/001/0015168238,"트럼프, 취임 앞두고 밈코인 발행…순식간에 시총 13조원 돌파(종합)",https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15168238.jpg?type=nf220_150,SNS 통해 발표…가상화폐 시총 20위 안 진입 트럼프그룹 측이 80% 보유…'이해 충돌' 우려 김태종 특파원 차병섭 기자 = '친(親) 가상화폐 대통령이 되겠다'고 공약한 도널드 트럼프 미국 대통령 당선인 측이 취,연합뉴스,27분전
https://n.news.naver.com/mnews/article/009/0005431231,틱톡 미국서 서비스 중단...“트럼프 대통령 취임하면 재개될 것”,https://mimgnews.pstatic.net/image/origin/009/2025/01/19/5431231.jpg?type=nf220_150,금지 1시간 앞두고 미리 중단 숏폼 플랫폼 틱톡이 18일(현지시간) 서비스를 중단했다. 예정된 틱톡 서비스 금지 한 시간을 앞두고 먼저 서비스를 중단한 것이다. 서부시간 이날 오후8시30분 기준 틱톡에 접속하면 ‘죄,매일경제,1시간전
https://n.news.naver.com/mnews/article/018/0005927886,"관세맨으로 꾸린 트럼프 경제팀…‘고관세, 약달러’ 밀어부치나",https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927886.jpg?type=nf220_150,"도널드 트럼프 대통령 당선인이 20일(현지시간) 취임하면 세계 무역에 격변의 시대가 다시 열릴 것으로 예상된다. 2기 행정부 경제팀은 관세옹호자들로 꾸려졌고, 공화당이 상·하원을 장악한 만큼 1기 행정부 때보다 훨씬",이데일리,1시간전
https://n.news.naver.com/mnews/article/243/0000071519,"[속보] 이스라엘군 “하마스, 요건 이행해야”…휴전 발효 지연",https://mimgnews.pstatic.net/image/origin/243/2025/01/19/71519.jpg?type=nf220_150,[이코노미스트 윤형준 기자],이코노미스트,1시간전
https://n.news.naver.com/mnews/article/014/0005297661,틱톡 미국 서비스 일찍 중단… 트럼프가 유일한 희망?,https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297661.jpg?type=nf220_150,틱톡이 19일(현지시간) 일찍 미국에서 사용이 중단돼 가입자 1억7000만명의 불편이 불가피할 전망이다. 19일(현지시간) BBC방송은 사용 중단이 예정됐던 시간에 앞서 이미 수시간전 서비스 중단 문구가 화면에 뜨기,파이낸셜뉴스,1시간전
https://n.news.naver.com/mnews/article/018/0005927870,트럼프 내일 취임…초강력 ‘마가’ 시대 연다,https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927870.jpg?type=nf220_150,도널드 트럼프 미국 대통령 당선인이 20일(현지시간) 제 47대 대통령으로 취임한다. 그의 재집권은 8년 전 첫 임기를 시작할 때 보다 초강력 ‘마가(MAGA·미국을 다시 위대하게) 의제를 내세워 전 세계를 뒤흔들,이데일리,2시간전
https://n.news.naver.com/mnews/article/031/0000902497,"""시가총액이 70억달러라고?""…트럼프 '밈코인' 폭등",https://mimgnews.pstatic.net/image/origin/031/2025/01/19/902497.jpg?type=nf220_150,미국 제47대 대통령 취임을 사흘 앞둔 도널드 트럼프 당선인이 발행한 가상화폐가 출시 하루만에 시가총액 70억달러(한화 약 10조2165억원)를 기록했다. 19일 코인마켓캡에 따르면 트럼프 밈코인 'TRUMP'는 출,아이뉴스24,2시간전
https://n.news.naver.com/mnews/article/018/0005927850,中 5% 성장에도 불안…올해 관건은 ‘미국’과 ‘소비’[e차이나],https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927850.jpg?type=nf220_150,중국이 경기 침체 우려에도 지난해 연간 5% 경제 성장이라는 목표를 달성했다. 내수 부진이 심화에도 수출 호조와 막판 쏟아낸 부양책 효과로 보인다. 올해는 미국과 갈등 심화 등 불확실성이 경제 성장에 가장 큰 걸림돌,이데일리,2시간전
https://n.news.naver.com/mnews/article/018/0005927841,"""쏘리, 지금부터 이용할 수 없어요""…美서 틱톡 차단",https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927841.jpg?type=nf220_150,틱톡이 ㅁ밝힌 서비스 중단 안내 문구 (사진=틱톡) 중국의 인기 소셜미디어(SNS) ‘틱톡’이 미국 동부 시간 기준으로 18일 오후 9시 서비스가 중단됐다. 19일까지 미국회사에 매각하지 않으면 미국 내 서비스가 금,이데일리,2시간전
https://n.news.naver.com/mnews/article/421/0008030606,"중국 소유 틱톡, 트럼프 취임 하루 앞두고 미국서 접속 차단됐다(종합)",https://mimgnews.pstatic.net/image/origin/421/2025/01/19/8030606.jpg?type=nf220_150,"숏폼 플랫폼 틱톡이 도널드 트럼프 미국 대통령 당선인의 취임식을 앞두고 미국에서 접속이 차단됐다. 18일(현지시간) 저녁 늦게 애플과 구글의 앱스토어의 틱톡 설치 페이지에서 ""앱을 사용할 수 없다""는 메시지가 나타난",뉴스1,3시간전
https://n.news.naver.com/mnews/article/243/0000071515,미국 내 틱톡 금지 현실화됐다…1억7000만 사용자 혼란,https://mimgnews.pstatic.net/image/origin/243/2025/01/19/71515.jpg?type=nf220_150,"세계적 인기를 누리는 숏폼 동영상 소셜미디어 틱톡의 미국 내 서비스가 국가안보 위협 비판 속에 예정대로 중단됐다. AP, 로이터 통신 등에 따르면 틱톡은 미국 동부시간으로 오후 10시 50분 현재 구글과 애플이 운영",이코노미스트,3시간전
https://n.news.naver.com/mnews/article/421/0008030441,"[속보] 틱톡, 트럼프 취임식 하루 앞두고 미국 접속 차단",https://mimgnews.pstatic.net/image/origin/421/2025/01/19/8030441.jpg?type=nf220_150,,뉴스1,3시간전
https://n.news.naver.com/mnews/article/243/0000071514,"김범석 쿠팡 의장, 트럼프 주니어와 만남…정부 인사들과 투자·협력 논의",https://mimgnews.pstatic.net/image/origin/243/2025/01/19/71514.jpg?type=nf220_150,쿠팡 창업자 김범석 의장이 도널드 트럼프 대통령 당선인의 장남 트럼프 주니어가 워싱턴 DC에서 개최한 비공개 리셉션에 참석해 트럼프 주니어와 국무·상무부 장관 지명자 등을 만났다. 18일(현지시간) 워싱턴 외교가에,이코노미스트,3시간전
https://n.news.naver.com/mnews/article/015/0005083976,트럼프 취임으로 증시에 훈풍불까 [뉴욕증시 주간전망],,이번 주(20~24일) 뉴욕 증시의 최대 이슈는 20일(현지시간) 워싱턴D.C에서 있을 도널드 트럼프 대통령 당선인의 취임식이다. 트럼프 당선인이 취임 뒤 쏟아낼 행정명령과 경제 정책 관련 발언 등이 뉴욕증시에 영향,한국경제,4시간전
https://n.news.naver.com/mnews/article/001/0015167776,트럼프가 온다…美자동차업계 커지는 불확실성,https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15167776.jpg?type=nf220_150,"전기차 보조금 축소·관세 인상 '이중고' 우려 포드 회장 ""트럼프, 전화로 도움 되고 싶다 말해"" 기대도 전기차 보조금 축소와 관세 인상을 내세운 도널드 트럼프 미국 대통령 당선인의 취임을 앞두고 미국 자동차 업계를",연합뉴스,4시간전
https://n.news.naver.com/mnews/article/001/0015167768,"연일 경기 지원 나서는 인니 중앙은행, 총재 수사때문?",https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15167768.jpg?type=nf220_150,"매파 성향 BI, 신정부 들어 양적완화·금리인하 나서 박의래 특파원 = 매파적(통화 긴축 선호) 성향으로 분류되던 인도네시아 중앙은행(BI)이 루피아화 약세에도 금리 인하를 단행하는 등 연일 통화 완화 정책을 내놓고",연합뉴스,4시간전
https://n.news.naver.com/mnews/article/138/0002189620,"취임앞둔 트럼프, 가상화폐 정책 우선순위 발표 나오나… 비트코인 10만4천달러선 회복",https://mimgnews.pstatic.net/image/origin/138/2025/01/19/2189620.jpg?type=nf220_150,비트코인이 트럼프의 취임(20일 현지시간)을 앞두고 상승세를 타고 있다. 트럼프가 취임과 동시에 가상화폐를 정책 우선순위에 올리는 행정명령을 발표할 것이라는 기대감이 작용한 결과로 풀이된다. 가상화폐정보 플랫폼 코인,디지털데일리,5시간전
https://n.news.naver.com/mnews/article/138/0002189618,‘오피셜 트럼프’ 밈코인(meme) 발행 소식… 시총 4위 솔라나 20% 가까이 폭등,https://mimgnews.pstatic.net/image/origin/138/2025/01/19/2189618.jpg?type=nf220_150,트럼프 당선인이 밈(meme)코인을 발행했다는 소식이 전해지면서 18일(현지시간)가상화폐 시가총액 4위 솔라나(스테이블코인 제외)가 20%가까이 폭등하고 있다. 미 가상화폐 거래소 코인베이스에 따르면 미 동부 시간,디지털데일리,5시간전
https://n.news.naver.com/mnews/article/018/0005927763,"""MS의 오픈AI 대규모 투자, 반독점법 위반 가능성 커""",https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927763.jpg?type=nf220_150,미국 연방거래위원회(FTC)가 마이크로소프트(MS)와 챗GPT 개발사 오픈AI의 파트너십에 대해 반독점법 위반 가능성을 제기했다. 아마존과 구글이 오픈AI 대항마로 평가받는 AI스타트업 앤스로픽에 대규모 투자를 하고,이데일리,5시간전
https://n.news.naver.com/mnews/article/015/0005083961,"5% 성장 사수한 中, 트럼프 취임 앞두고 '금리 카드' 만지작",https://mimgnews.pstatic.net/image/origin/015/2025/01/19/5083961.jpg?type=nf220_150,중국이 지난해 바오우(保五·5% 성장률 유지) 사수에 성공하면서 모처럼 투자자들이 한숨돌렸다. 미국의 대중 압박 탓에 올 들어 8년여 만에 최악의 연초 실적을 낸 중국 증시가 아직은 건재한 것으로 나타난 경제 성장률,한국경제,5시간전
https://n.news.naver.com/mnews/article/243/0000071511,현대경제硏 “정치 혼란 지속되면 한국 경제 ‘1%대 성장’ 고착 가능”,https://mimgnews.pstatic.net/image/origin/243/2025/01/19/71511.jpg?type=nf220_150,국내 정치적 혼란이 길어지면 한국 경제 성장률이 1%대에서 고착할 수 있다는 경고가 나왔다. 현대경제연구원은 19일 '2025년 국내외 트렌드 - 격동의 글로벌 정세 속 혼돈의 국내 여건' 보고서에서 이같이 밝혔다.,이코노미스트,5시간전
https://n.news.naver.com/mnews/article/018/0005927748,5% 넘보는 美국채금리…각국 통화정책 리셋될까,https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927748.jpg?type=nf220_150,오는 20일(현지시간) 도널드 트럼프 미국 대통령 당선인의 취임을 앞두고 주요 국가 국채 금리가 급등했다. 이 같은 국채 금리 변동성 확대는 금리 인하로 돌아선 주요 중앙은행들의 셈법도 복잡하게 만들고 있다. 美 주,이데일리,6시간전
https://n.news.naver.com/mnews/article/001/0015167640,"트럼프 취임 후 반도체법 운명은…""상무 지명자, 지속 의사""",https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15167640.jpg?type=nf220_150,"트럼프, 대선 전 ""나쁘다""…보조금보다 관세 선호 ""삼성, 美안보에 중요한 특정 구형칩 생산 비공개 합의"" 도널드 트럼프 미국 차기 행정부 출범을 앞두고 조 바이든 행정부에서 의욕적으로 추진해온 반도체법(Chips",연합뉴스,6시간전
https://n.news.naver.com/mnews/article/421/0008030280,"트럼프, 20일 취임하면 틱톡 금지법 90일 유예 조치 취할 것",https://mimgnews.pstatic.net/image/origin/421/2025/01/19/8030280.jpg?type=nf220_150,"도널드 트럼프 미국 대통령 당선인이 짧은 동영상 플랫폼인 틱톡 차단과 관련해 90일 유예 카드를 내밀었다. 트럼프 대통령 당선인은 18일(현지시간) NBC방송과 인터뷰에서 틱톡과 관련해 ""90일 연장조치가 적절하기",뉴스1,6시간전
https://n.news.naver.com/mnews/article/018/0005927735,"트럼프밈코인, 출시 하루만 시총 7조원…""대통령직 돈벌이""",https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927735.jpg?type=nf220_150,트럼프 공식 밈코인인 $TRUMP를 발행하는 웹사이트의 홍보물(사진=갯트럼프밈스닷컴) 도널드 트럼프 미국 대통령 당선인이 발행한 밈코인에 매수세가 몰리면서 하루 만에 시가총액 50억 달러(약 7조3000억원)를 돌파,이데일리,6시간전
https://n.news.naver.com/mnews/article/008/0005143013,"""좋은 아이디어=진통제""…애플 일으킨 그가 말하는 '빌드: 창조의 과정'",https://mimgnews.pstatic.net/image/origin/008/2025/01/19/5143013.jpg?type=nf220_150,전 세계 시가총액 1위 기업은 애플이다. 시가총액만 3조5000억달러다. 이런 애플도 1990년대 말 파산 위기에 내몰렸던 시절이 있었다. 2001년 아이팟(iPod)을 내놓으면서 애플은 본격적인 성장 궤도에 진입한,머니투데이,7시간전
https://n.news.naver.com/mnews/article/243/0000071506,‘206㎝ 막내’ ‘SNS 스타 손녀’…다시 주목받는 트럼프 2기 패밀리,https://mimgnews.pstatic.net/image/origin/243/2025/01/19/71506.jpg?type=nf220_150,재선 실패를 딛고 4년 만에 백악관에 화려하게 복귀하는 도널드 트럼프 대통령 당선인의 가족들이 8년 전 첫 백악관 입성 때와는 확연히 달라진 모습으로 눈길을 끈다. 트럼프 1기 행정부 출범의 주요 공신이었던 장녀 이,이코노미스트,7시간전
https://n.news.naver.com/mnews/article/018/0005927693,"中 지갑 닫혀 울상인 명품업계, 트럼프 복귀만 기다렸다…왜?",https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927693.jpg?type=nf220_150,미국이 세계 최대 명품 수요처인 중국을 대체할 수 있을까. 오는 20일 도널드 트럼프 미국 대통령 당선인의 취임으로 ‘트럼프 2.0시대’가 본격 개막하는 가운데 명품 업계가 극적 반전의 기회를 맞을지 관심이 쏠린다.,이데일리,7시간전
https://n.news.naver.com/mnews/article/001/0015167485,"美FTC, MS-오픈AI 파트너십 '반독점법 위반·인수' 우려",https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15167485.jpg?type=nf220_150,"앤스로픽에 대한 아마존·구글 투자도…""트럼프, 어떤 조치할지 불분명"" 김태종 특파원 = 마이크로소프트(MS)와 챗GPT 개발사 오픈AI의 파트너십에 대해 미 연방거래위원회(FTC)가 반독점법 위반 등을 우려하는 것으",연합뉴스,7시간전
https://n.news.naver.com/mnews/article/003/0013023390,수출영토 확장하는 'K-푸드+'…올해도 역대 최고 경신할까[세쓸통],https://mimgnews.pstatic.net/image/origin/003/2025/01/19/13023390.jpg?type=nf220_150,K-푸드의 영토 확장세가 심상치 않습니다. 지난해 농식품뿐 아니라 스마트팜 등 전후방 산업을 포함하는 K-푸드 플러스(+) 수출액이 130억 달러를 넘어서면서 역대 최대를 기록했습니다. 정부는 올해 K-푸드+ 수출,뉴시스,8시간전
https://n.news.naver.com/mnews/article/018/0005927651,"트럼프 ""틱톡금지 90일 유예 검토가능..20일 발표""",https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927651.jpg?type=nf220_150,도널드 트럼프 미국 대통령이 중국계 동영상 공유 사이트 틱톡의 미국 내 서비스 금지를 90일간 유예하는 게 적절하다는 의사를 밝혔다. 미국 국기와 틱톡 로고가 보인다. (사진=로이터) 트럼프 당선인은 18일(현지시간,이데일리,8시간전
https://n.news.naver.com/mnews/article/648/0000032609,[글로벌 바이오워치]빅파마 '바이오텍 쇼핑' 시작됐다,https://mimgnews.pstatic.net/image/origin/648/2025/01/19/32609.jpg?type=nf220_150,글로벌 제약사들(빅파마)이 주도하는 바이오텍 인수합병(M&A) 시장이 본격 열렸다. 빅파마들은 신약 특허 만료 등으로 감소할 매출을 만회할 '성과 있는 기업'을 최우선 M&A 대상으로 주목하고 있다. 19일 업계에,비즈워치,8시간전
https://n.news.naver.com/mnews/article/648/0000032608,올해 가상자산 시장 최대 변수는 '인플레·금리',https://mimgnews.pstatic.net/image/origin/648/2025/01/19/32608.jpg?type=nf220_150,올해 가상자산 시장이 상승세를 이어갈 것이라는 전망이 많은 가운데 미국 경제의 불확실성이 시장에 찬물을 끼얹을 수 있다는 우려가 제기되고 있다. 가상자산은 다른 투자상품에 비해 펀더멘털이 약해 시장 심리에 크게 영향,비즈워치,9시간전
https://n.news.naver.com/mnews/article/421/0008029902,1년간 S&P 500 지수 24% 끌어올린 트럼프 1기…증시 변곡점[트럼프 2.0],https://mimgnews.pstatic.net/image/origin/421/2025/01/19/8029902.jpg?type=nf220_150,도널드 트럼프 미국 대통령의 취임이 하루 앞으로 다가 왔다. 트럼프 2기 행정부 출범을 앞두고 금융투자업계에서는 국내외 증시의 '변곡점'이 될 것이라는 전망이 제기되고 있다. 지난 2017년 1월 20일 시작된 트럼,뉴스1,9시간전
https://n.news.naver.com/mnews/article/015/0005084038,마른김 값 고공행진에도…물김 산지價 뚝,https://mimgnews.pstatic.net/image/origin/015/2025/01/19/5084038.jpg?type=nf220_150,올해 들어 김밥용 김 등의 원료가 되는 물김 생산량이 큰 폭으로 늘면서 산지 위판 가격이 하락세를 보이고 있다. 물김 생산량 급증에도 가공량은 그대로여서 물김을 1차 가공한 마른김 도매가격은 오름세를 이어가고 있다.,한국경제,5분전
https://n.news.naver.com/mnews/article/015/0005084037,리테일 테크 속도내는 신세계백화점…서울대와 'AI 퍼스널 쇼퍼' 개발,https://mimgnews.pstatic.net/image/origin/015/2025/01/19/5084037.jpg?type=nf220_150,신세계백화점이 리테일 테크에 속도를 내고 있다. 소비자 개개인에게 딱 맞는 상품과 서비스를 추천하는 ‘인공지능(AI) 퍼스널 쇼퍼’를 서울대와 손잡고 개발하기로 했다. 신세계백화점은 서울대 데이터사이언스대학원과 AI,한국경제,5분전
https://n.news.naver.com/mnews/article/015/0005084036,"GS25, 고물가 속 가성비 PB전략 통했다",,GS25는 가성비 자체브랜드(PB) ‘리얼프라이스’가 1년 만에 매출 500억원을 달성했다고 19일 밝혔다. 지난해 초 론칭한 리얼프라이스는 일반 상품보다 최대 50% 저렴한 브랜드다. GS25는 대기업 대신 중소,한국경제,6분전
https://n.news.naver.com/mnews/article/015/0005084035,주류 문화 바뀌고 수출 감소…탁주업계 실적 방어 안간힘,https://mimgnews.pstatic.net/image/origin/015/2025/01/19/5084035.jpg?type=nf220_150,코로나19 유행 기간 홈술 트렌드를 타고 고공 행진하던 막걸리 시장 성장세가 꺾였다. 새로운 소비층으로 떠올랐던 Z세대의 음주 취향이 하이볼 등으로 옮겨가자 찾는 이가 눈에 띄게 줄었다. 급격한 실적 악화로 고전하고,한국경제,6분전
https://n.news.naver.com/mnews/article/029/0002930461,"랜딩인터내셔널, 美 리테일 시장 공략법 담은 K뷰티 트렌드 리포트 발간",https://mimgnews.pstatic.net/image/origin/029/2025/01/19/2930461.jpg?type=nf220_150,"글로벌 K-뷰티 유통사 랜딩인터내셔널이 미국 리테일 시장을 겨냥한 브랜딩 전략을 담은 트렌드 리포트 'K뷰티 제2의 물결'을 발간했다고 19일 밝혔다. 리포트는 랜딩인터내셔널과 매치마이메이크업, 클리어포미, 스페이트",디지털타임스,7분전
https://n.news.naver.com/mnews/article/008/0005143140,세븐일레븐-안유성 명장 설 앞두고 '마늘갈비정식' 도시락 선보여,https://mimgnews.pstatic.net/image/origin/008/2025/01/19/5143140.jpg?type=nf220_150,세븐일레븐이 대한민국 제16대 조리 명장 안유성 셰프와 함께 설 기획 도시락 '마늘갈비정식'을 내놨다고 19일 밝혔다. 이번 도시락은 안 명장이 운영하는 장수회관의 대표 메뉴 '마늘양념갈비'를 활용했다. 국내산 돈갈,머니투데이,50분전
https://n.news.naver.com/mnews/article/422/0000706774,식재료 수입 의존…고환율에 먹거리 가격 인상 줄잇나,https://mimgnews.pstatic.net/image/origin/422/2025/01/19/706774.jpg?type=nf220_150,각종 먹거리 중에서 특히 가공식품은 소비자들의 구입 빈도가 높다보니 조금만 가격이 올라도 부담이 크게 느껴질 수밖에 없는데요. 고환율에 수입 원재룟값이 오르면서 주요 식품 가격이 줄줄이 오르고 있습니다. 한지이 기자,연합뉴스TV,1시간전
https://n.news.naver.com/mnews/article/030/0003277282,파라마운트부터 지브리까지…유통가 테마파크 경쟁 점화,https://mimgnews.pstatic.net/image/origin/030/2025/01/19/3277282.jpg?type=nf220_150,유통가 테마파크 경쟁이 본격화되고 있다. 테마파크 중심의 대규모 복합 단지를 개발해 본업과 시너지를 창출하겠다는 복안이다. 유통·서비스 등 자체 콘텐츠를 담는 것은 물론 글로벌 지식재산권(IP)사와 협업한 테마파크도,전자신문,1시간전
https://n.news.naver.com/mnews/article/119/0002915336,"정부, 설 명절 앞두고 배추·무 유통실태 점검…불공정행위 확인",https://mimgnews.pstatic.net/image/origin/119/2025/01/19/2915336.jpg?type=nf220_150,"농림축산식품부, 기획재정부, 공정거래위원회는 설 명절을 앞두고 가격이 급등한 배추·무의 유통실태 전반을 관계부처 합동으로 점검한다고 19일 밝혔다. 현재 배추와 무의 도·소매 가격은 전·평년 대비 높은 상황이다. 김",데일리안,1시간전
https://n.news.naver.com/mnews/article/029/0002930440,"가구업계 `치킨게임` 더 치열해진다…현대리바트, 부동산 침체 직격탄",https://mimgnews.pstatic.net/image/origin/029/2025/01/19/2930440.jpg?type=nf220_150,"올해 전국 아파트 분양물량을 비롯한 입주물량이 역대급 최저치를 기록할 것으로 관측되는 가운데, B2B(기업 간 거래)가 주력 사업이었던 현대리바트가 직격탄을 맞을 것으로 관측된다. B2C(기업과 소비자 간 거래) 위",디지털타임스,1시간전
https://n.news.naver.com/mnews/article/029/0002930439,"고물가 속 편의점 저가 PB(자체브랜드) `탄력`…""싸야 산다""",https://mimgnews.pstatic.net/image/origin/029/2025/01/19/2930439.jpg?type=nf220_150,지속되고 있는 고물가에 편의점들이 론칭한 가격 소구형 PB(자체브랜드)가 탄력받고 있다. 19일 유통업계에 따르면 GS25 자체브랜드 '리얼프라이스'는 1년여만에 500억원 매출을 달성했다. 가격 경쟁력을 갖춘 우수,디지털타임스,1시간전
https://n.news.naver.com/mnews/article/021/0002685043,"농식품부, “설 성수기 배추·무 유통 실태 점검”…24일까지",https://mimgnews.pstatic.net/image/origin/021/2025/01/19/2685043.jpg?type=nf220_150,"농식품부, 합동 점검반 편성 농림축산식품부와 기획재정부, 공정거래위원회는 설을 앞두고 가격이 급등한 배추와 무의 유통실태를 오는 24일까지 점검한다고 19일 밝혔다. 농식품부에 따르면 배추 소비자 가격은 지난 16일",문화일보,1시간전
https://n.news.naver.com/mnews/article/014/0005297660,"'빅토르위고, 최애 디저티'까지..백화점, 설 선물세트 '이것'도 경쟁 후끈",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297660.jpg?type=nf220_150,백화점들이 설 선물세트로 내놓은 다양하고 이색적인 디저트가 인기를 끌고 있다. 지난 추석 수요에 힘입어 올해 설에는 품목도 한층 다양해졌다. 19일 롯데백화점에 따르면 지난해 9월 추석 기간 디저트 선물 세트 매출은,파이낸셜뉴스,1시간전
https://n.news.naver.com/mnews/article/018/0005927878,[부고]고광표(고바이오랩 대표)씨 부친상,,"△고연주씨 별세, 고광표(고바이오랩 대표)씨 부친상 = 18일, 서울성모병원 장례식장 12호, 발인 21일 오전 7시, 장지 시안가족추모공원, 02-2258-5922",이데일리,1시간전
https://n.news.naver.com/mnews/article/014/0005297658,"여행사·PG사 ""티메프 집단분쟁조정 수용못해""..소비자 피해 장기화",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297658.jpg?type=nf220_150,"대규모 미정산 사태를 불러온 티몬·위메프(티메프) 여행·숙박 상품에 대한 한국소비자원의 환불 집단 조정을 여행사와 전자결제대행사(PG사) 대다수가 수용 불가 입장을 보였다. 이에 따라, 이번 사태의 소비자 피해 구제",파이낸셜뉴스,1시간전
